customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,,,,,,,,,,,,
168,Reggie,Broggetti,U,8,,General Manager,IT,Affluent Customer,N,,Yes,,,,,,,,,,,,,
169,Alfy,Bruhnke,Male,20,1957-10-19,Data Coordiator,Telecommunications,High Net Worth,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,Yes,5,,,,,,,,,,,,
170,Jammal,Gever,Male,80,1975-06-02,Pharmacist,Health,High Net Worth,N,Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ,No,21,,,,,,,,,,,,
171,Halli,Davidoff,Female,62,1970-12-04,Assistant Manager,Manufacturing,Mass Customer,N,ï½ï½¨(Â´âï½â©,No,10,,,,,,,,,,,,
172,Hilton,Carney,Male,54,1988-09-12,Editor,Manufacturing,Affluent Customer,N,NIL,Yes,6,,,,,,,,,,,,
173,Ebba,Hanselmann,Female,99,1997-01-02,General Manager,Health,Affluent Customer,N,é¨è½æ ¼,No,1,,,,,,,,,,,,
174,Catie,Tosspell,Female,93,1989-11-26,Food Chemist,Health,Mass Customer,N,â,No,12,,,,,,,,,,,,
175,Templeton,Hambrook,Male,36,1975-11-28,Quality Engineer,Manufacturing,Affluent Customer,N,<svg><script>0<1>alert('XSS')</script>,No,5,,,,,,,,,,,,
176,Angelo,Clayal,Male,39,1992-04-13,Accountant I,Property,Mass Customer,N,<script>alert('hi')</script>,No,10,,,,,,,,,,,,
177,Ondrea,Pablos,Female,25,1989-11-09,Professor,Financial Services,High Net Worth,N,ì¬íê³¼íì ì´íì°êµ¬ì,No,4,,,,,,,,,,,,
178,Matthieu,Bertelmot,Male,2,1967-04-03,,n/a,Affluent Customer,N,1.00E+02,No,8,,,,,,,,,,,,
179,Esteban,Sewill,Male,23,1966-05-11,Environmental Tech,Manufacturing,High Net Worth,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,Yes,6,,,,,,,,,,,,
180,Trisha,Neasham,Female,16,1971-09-17,Web Designer III,Argiculture,Affluent Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì,No,14,,,,,,,,,,,,
181,Pavla,Braunle,Female,49,1982-11-21,Senior Editor,Manufacturing,Mass Customer,N,-1.00E+02,No,9,,,,,,,,,,,,
182,Lydon,Dahlman,Male,99,1992-11-20,Sales Associate,Financial Services,Affluent Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,Yes,7,,,,,,,,,,,,
183,Dannie,Hissie,Female,7,1997-08-05,Geologist III,Retail,Affluent Customer,N,../../../../../../../../../../../etc/hosts,No,3,,,,,,,,,,,,
184,Nappie,Paolo,Male,40,1971-12-13,Marketing Manager,Manufacturing,High Net Worth,N,â,Yes,7,,,,,,,,,,,,
185,Crosby,Walcot,Male,80,1979-12-13,,Property,Mass Customer,N,â°â´âµ,Yes,13,,,,,,,,,,,,
186,Mireielle,Jeppe,Female,46,1974-05-06,Software Test Engineer I,Financial Services,Mass Customer,N,-1.00E+02,No,3,,,,,,,,,,,,
187,Pincas,Ather,Male,97,1954-01-28,Structural Engineer,n/a,Mass Customer,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,No,11,,,,,,,,,,,,
188,Audry,Seine,Female,54,1975-06-22,Safety Technician II,Property,High Net Worth,N,',Yes,13,,,,,,,,,,,,
189,Umberto,Torricella,Male,73,1981-07-19,Safety Technician I,Financial Services,Affluent Customer,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,No,10,,,,,,,,,,,,
190,Hayley,Girardengo,Female,42,1979-02-04,Registered Nurse,Health,Affluent Customer,N,-1,No,10,,,,,,,,,,,,
191,Christopher,Heining,Male,22,1960-04-27,Help Desk Operator,n/a,Affluent Customer,N,ðµ ð ð ð,Yes,6,,,,,,,,,,,,
192,Goldi,Osler,Female,2,1978-11-19,Junior Executive,Health,Mass Customer,N,"""'",Yes,8,,,,,,,,,,,,
193,Foss,Hardes,Male,13,1964-07-22,Recruiting Manager,Manufacturing,Mass Customer,N,"<>?:""{}|_+",Yes,12,,,,,,,,,,,,
194,Ursala,Ferrai,Female,4,1974-11-16,Web Developer III,Financial Services,Affluent Customer,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,No,10,,,,,,,,,,,,
195,Talyah,Rylatt,Female,34,1958-11-14,Project Manager,Manufacturing,Mass Customer,N,ì¸ëë°í ë¥´,No,6,,,,,,,,,,,,
196,Swen,Odhams,Male,90,1966-02-22,Programmer Analyst II,Manufacturing,High Net Worth,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ,No,6,,,,,,,,,,,,
197,Avis,,Female,32,1977-01-27,,n/a,High Net Worth,N,,No,5,,,,,,,,,,,,
198,Vanya,Gumb,Female,82,1981-11-29,Assistant Media Planner,Entertainment,Mass Customer,N,,No,16,,,,,,,,,,,,
199,Verla,Alven,Female,61,1978-02-13,Junior Executive,Health,Mass Customer,N,ðµ ð ð ð,Yes,21,,,,,,,,,,,,
200,Hube,Weald,Male,7,1957-02-04,Physical Therapy Assistant,Property,Affluent Customer,N,ï¼ï¼ï¼,Yes,19,,,,,,,,,,,,
201,Salem,Huie,Male,45,1966-04-20,Design Engineer,Manufacturing,Mass Customer,N,TÌÌ,Yes,11,,,,,,,,,,,,
202,Audie,Pillinger,Female,38,1963-06-24,Librarian,Entertainment,Affluent Customer,N,-1,Yes,16,,,,,,,,,,,,
203,Donovan,Conry,Male,71,1964-01-13,Senior Quality Engineer,Argiculture,Mass Customer,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,Yes,11,,,,,,,,,,,,
204,Thorny,Hackworth,Male,56,1976-10-01,Editor,Financial Services,Mass Customer,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",No,5,,,,,,,,,,,,
205,Rolfe,Kellard,Male,18,1958-12-01,Administrative Assistant II,Financial Services,Mass Customer,N,â¢,Yes,6,,,,,,,,,,,,
206,Mari,Chevolleau,Female,98,1954-07-19,Statistician I,n/a,Mass Customer,N,ç°ä¸,Yes,14,,,,,,,,,,,,
207,Adena,Whyman,Female,9,1994-08-10,,n/a,Mass Customer,N,-1.00E+02,No,7,,,,,,,,,,,,
208,Rutter,Excell,Male,57,1994-10-31,Office Assistant III,Property,High Net Worth,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,No,5,,,,,,,,,,,,
209,Udall,Bellard,Male,9,1957-08-28,Analog Circuit Design manager,n/a,Affluent Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,6,,,,,,,,,,,,
210,Albrecht,Thomasson,Male,50,1963-11-18,Assistant Manager,Property,Mass Customer,N,testâ testâ«,No,18,,,,,,,,,,,,
211,Beitris,,Female,6,1974-03-04,VP Marketing,Manufacturing,Mass Customer,N,-0.5,Yes,5,,,,,,,,,,,,
212,Nanice,Ellse,Female,21,2001-11-19,Desktop Support Technician,IT,Affluent Customer,N,â°â´âµ,No,1,,,,,,,,,,,,
213,Lockwood,Exroll,Male,13,1996-05-14,Actuary,Financial Services,High Net Worth,N,ã,Yes,6,,,,,,,,,,,,
214,Jeramie,Cellier,Male,82,1957-11-29,Food Chemist,Health,Mass Customer,N,ï¼ï¼ï¼,No,6,,,,,,,,,,,,
215,Debera,Foxworthy,Female,37,1974-06-24,Assistant Professor,Retail,High Net Worth,N,åè£½æ¼¢èª,Yes,18,,,,,,,,,,,,
216,Cinderella,Parcall,Female,12,1995-01-12,Quality Engineer,Financial Services,High Net Worth,N,"__ï¾(,_,*)",Yes,7,,,,,,,,,,,,
217,Jeralee,Quartly,Female,63,1979-12-09,,Manufacturing,High Net Worth,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,No,16,,,,,,,,,,,,
218,Stefa,Dunnan,Female,37,1993-08-06,Administrative Officer,Property,High Net Worth,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ,Yes,8,,,,,,,,,,,,
219,Markus,Mughal,Male,9,1964-11-25,Database Administrator III,Health,Mass Customer,N,åè£½æ¼¢èª,No,7,,,,,,,,,,,,
220,Jeniffer,Apark,Female,79,1954-05-10,Electrical Engineer,Manufacturing,High Net Worth,N,-0.5,No,9,,,,,,,,,,,,
221,Mara,Bloore,Female,14,1980-03-10,Tax Accountant,Manufacturing,Mass Customer,N,(ï½¡â â âï½¡),No,14,,,,,,,,,,,,
222,Nev,Larive,Male,89,1978-09-03,Clinical Specialist,Health,Mass Customer,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ,No,16,,,,,,,,,,,,
223,Ossie,Meaton,Male,13,1983-11-26,VP Sales,n/a,Affluent Customer,N,NIL,Yes,14,,,,,,,,,,,,
224,Morgun,Girvan,Male,2,1967-12-03,Compensation Analyst,Financial Services,Affluent Customer,N,0,No,17,,,,,,,,,,,,
225,Brittaney,Pring,Female,84,1977-03-11,Pharmacist,Health,Affluent Customer,N,<script>alert('hi')</script>,No,13,,,,,,,,,,,,
226,Bondie,Letty,Male,96,1977-11-11,Database Administrator IV,Manufacturing,Mass Customer,N,Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ,No,20,,,,,,,,,,,,
227,Wendall,McKeand,Male,99,1973-08-14,Accountant I,Entertainment,Mass Customer,N,-$ 1.00,No,18,,,,,,,,,,,,
228,Lucia,Pickervance,Female,59,1986-05-25,Systems Administrator II,Manufacturing,High Net Worth,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ,No,12,,,,,,,,,,,,
229,Vaughn,Lambis,Male,30,1966-03-06,,Property,High Net Worth,N,',No,19,,,,,,,,,,,,
230,Maegan,Scyone,Female,74,1954-06-24,Internal Auditor,Property,High Net Worth,N,â©testâ©,No,11,,,,,,,,,,,,
231,Basile,Winsor,Male,48,1995-08-05,Design Engineer,Financial Services,Mass Customer,N,â£,Yes,3,,,,,,,,,,,,
232,Zaria,Koeppke,Female,94,1987-11-11,Professor,Retail,Mass Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,No,12,,,,,,,,,,,,
233,Art,Barwell,Male,34,1986-08-08,Environmental Tech,Property,Mass Customer,N,â°â´âµ,No,13,,,,,,,,,,,,
234,Mead,Alpes,Female,71,1969-08-12,Chief Design Engineer,Retail,High Net Worth,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ,No,12,,,,,,,,,,,,
235,Leona,Phateplace,Female,30,1976-12-26,Social Worker,Health,Mass Customer,N,1-Feb,No,15,,,,,,,,,,,,
236,Tybalt,Gillingwater,Male,79,1954-10-30,Research Nurse,Health,Affluent Customer,N,â©testâ©,No,14,,,,,,,,,,,,
237,Reginald,Dartan,Male,18,1974-03-07,Account Coordinator,Property,High Net Worth,N,Ù¡Ù¢Ù£,Yes,11,,,,,,,,,,,,
238,Max,Bilborough,Male,54,1984-02-04,Programmer III,n/a,Mass Customer,N,â©testâ©,Yes,14,,,,,,,,,,,,
239,Wells,Pressman,Male,62,1992-12-13,Registered Nurse,Health,Affluent Customer,N,1.00E+96,No,3,,,,,,,,,,,,
240,Gavin,Fawks,Male,49,1989-07-28,Administrative Assistant III,IT,High Net Worth,N,1.00E+02,Yes,15,,,,,,,,,,,,
241,Quillan,Duigan,Male,94,1987-05-09,Quality Engineer,Entertainment,Mass Customer,N,<img src=x onerror=alert('hi') />,No,20,,,,,,,,,,,,
242,Taite,Droghan,Male,17,1992-03-20,Nurse,Property,Affluent Customer,N,âââ,No,8,,,,,,,,,,,,
243,Barbara,Croxley,Female,94,1976-09-02,Teacher,Manufacturing,High Net Worth,N,$ 1.00,Yes,14,,,,,,,,,,,,
244,Germayne,Sperry,Male,57,1974-11-25,,Retail,Affluent Customer,N,1'; DROP TABLE users--,No,8,,,,,,,,,,,,
245,Noell,Grahlmans,Female,6,2001-09-26,Associate Professor,Financial Services,Affluent Customer,N,ð¾ ð ð ð ð ð ð ð,No,1,,,,,,,,,,,,
246,Binny,Whight,Female,63,1991-02-28,Technical Writer,Manufacturing,High Net Worth,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,9,,,,,,,,,,,,
247,Kristal,Joysey,Female,62,1983-05-06,Staff Accountant II,Financial Services,High Net Worth,N,ï½ï½¨(Â´âï½â©,Yes,13,,,,,,,,,,,,
248,Inger,Eskell,Female,76,1978-04-15,Clinical Specialist,Health,Affluent Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì,Yes,12,,,,,,,,,,,,
249,D'arcy,Slay,Male,65,1992-09-13,Quality Control Specialist,IT,High Net Worth,N,-$ 1.00,No,9,,,,,,,,,,,,
250,Kristofer,,Male,53,1988-04-15,Legal Assistant,Health,Mass Customer,N,Ù¡Ù¢Ù£,Yes,13,,,,,,,,,,,,
251,Mala,,Female,88,1977-12-24,VP Sales,Financial Services,Affluent Customer,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,Yes,10,,,,,,,,,,,,
252,Anthea,Ruskin,Female,39,1983-01-24,Account Coordinator,Property,Mass Customer,N,ã»(ï¿£âï¿£)ã»:*:,Yes,13,,,,,,,,,,,,
253,Amalee,Choak,Female,82,1997-05-11,Food Chemist,Health,Mass Customer,N,!@#$%^&*(),Yes,1,,,,,,,,,,,,
254,Barbie,Rubi,Female,98,1961-09-22,Information Systems Manager,Retail,Mass Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,14,,,,,,,,,,,,
255,Keeley,Kruger,Female,2,1954-01-15,Desktop Support Technician,IT,Mass Customer,N,âââ,No,5,,,,,,,,,,,,
256,Linell,Beadle,Female,16,1975-05-07,Director of Sales,Health,High Net Worth,N,NIL,Yes,21,,,,,,,,,,,,
257,Marissa,,Female,70,1966-02-08,Sales Associate,Manufacturing,Affluent Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,19,,,,,,,,,,,,
258,Othella,Keher,Female,24,1992-05-03,Administrative Officer,Manufacturing,High Net Worth,N,ç¤¾æç§å,No,9,,,,,,,,,,,,
259,Venita,Dymick,Female,70,1983-07-22,Senior Developer,Health,High Net Worth,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,Yes,3,,,,,,,,,,,,
260,Farand,Marriner,Female,47,1979-08-30,Senior Quality Engineer,Health,High Net Worth,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,Yes,22,,,,,,,,,,,,
261,Marve,Pryn,Male,74,1977-10-15,Structural Engineer,n/a,Mass Customer,N,$ 1.00,No,8,,,,,,,,,,,,
262,Cordie,Petrelli,Male,97,1977-12-23,,Health,High Net Worth,N,../../../../../../../../../../../etc/passwd%00,Yes,10,,,,,,,,,,,,
263,Tonia,Leigh,Female,89,1985-11-19,Dental Hygienist,Health,High Net Worth,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,No,7,,,,,,,,,,,,
264,Jedd,Spiby,Male,31,1977-12-07,Technical Writer,Health,Mass Customer,N,1,No,11,,,,,,,,,,,,
265,Pennie,Stoile,Male,74,1965-10-05,Sales Representative,Retail,High Net Worth,N,ç°ä¸,Yes,18,,,,,,,,,,,,
266,Lelia,Garatty,Female,69,1989-07-19,Account Executive,Retail,Affluent Customer,N,00ËÆ$-,No,18,,,,,,,,,,,,
267,Edgar,Buckler,U,53,,,IT,High Net Worth,N,,No,,,,,,,,,,,,,
268,Kacie,Kidston,Female,60,1978-10-18,Chemical Engineer,Manufacturing,Mass Customer,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",No,10,,,,,,,,,,,,
269,Zacherie,Grindley,Male,55,1954-09-19,Nurse Practicioner,Property,Mass Customer,N,/dev/null; touch /tmp/blns.fail ; echo,Yes,9,,,,,,,,,,,,
270,Auberta,Roundtree,Female,38,1970-12-10,Budget/Accounting Analyst III,n/a,Mass Customer,N,ãã¼ãã£ã¼ã¸è¡ããªãã,Yes,17,,,,,,,,,,,,
271,Doll,Burtwell,Female,51,1991-02-13,Financial Advisor,Financial Services,Mass Customer,N,$ 1.00,No,4,,,,,,,,,,,,
272,Arlie,Crean,Female,22,1987-06-06,Product Engineer,Retail,Mass Customer,N,1,Yes,1,,,,,,,,,,,,
273,Nevile,Abraham,Male,54,1963-04-22,Computer Systems Analyst IV,n/a,Mass Customer,N,Ù¡Ù¢Ù£,No,19,,,,,,,,,,,,
274,Tessi,Hesse,Female,66,1976-09-15,Social Worker,Health,Mass Customer,N,0/0,Yes,14,,,,,,,,,,,,
275,Dud,,Male,7,1955-07-27,VP Sales,Health,High Net Worth,N,ð¾ ð ð ð ð ð ð ð§,No,13,,,,,,,,,,,,
276,Goldi,Dwine,Female,47,1990-03-25,,Financial Services,Mass Customer,N,â£,No,22,,,,,,,,,,,,
277,Jehanna,Alvarado,Female,69,1956-02-19,VP Product Management,n/a,High Net Worth,N,TÌÌ,No,15,,,,,,,,,,,,
278,Sydney,Georger,Male,22,1997-07-30,Executive Secretary,n/a,Affluent Customer,N,-$ 1.00,Yes,4,,,,,,,,,,,,
279,Tamera,Hinckes,Female,0,1981-09-09,Web Designer I,Manufacturing,Mass Customer,N,â°â´âµ,No,11,,,,,,,,,,,,
280,Welch,MacAllaster,Male,15,1995-03-22,Geologist I,n/a,Affluent Customer,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,Yes,5,,,,,,,,,,,,
281,Jeanette,Sizzey,Female,51,1972-12-27,Cost Accountant,Financial Services,High Net Worth,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",Yes,8,,,,,,,,,,,,
282,Lauren,Curcher,Male,82,1989-10-27,VP Quality Control,Argiculture,High Net Worth,N,,Yes,11,,,,,,,,,,,,
283,Sari,Noye,Female,34,1991-02-04,Assistant Manager,Retail,Mass Customer,N,1;DROP TABLE users,No,2,,,,,,,,,,,,
284,Seth,Moorman,Male,38,1986-04-11,Financial Analyst,Financial Services,High Net Worth,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,Yes,9,,,,,,,,,,,,
285,Julee,Janovsky,Female,3,1977-11-19,Community Outreach Specialist,Manufacturing,Mass Customer,N,ã»(ï¿£âï¿£)ã»:*:,No,12,,,,,,,,,,,,
286,Kiley,Canaan,Male,99,1989-08-01,Accounting Assistant II,Manufacturing,Affluent Customer,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",Yes,11,,,,,,,,,,,,
287,Hannie,Wodham,Female,41,1985-05-06,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,-$ 1.00,No,4,,,,,,,,,,,,
288,Ebenezer,Seedman,Male,71,1985-09-08,,Manufacturing,High Net Worth,N,-1.00E+02,No,9,,,,,,,,,,,,
289,Modestia,Lithgow,Female,43,1970-04-12,Clinical Specialist,Health,High Net Worth,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ,No,10,,,,,,,,,,,,
290,Giorgio,Kevane,U,42,,Senior Sales Associate,IT,Mass Customer,N,,No,,,,,,,,,,,,,
291,Aime,Burston,Female,63,1971-10-22,Assistant Media Planner,Entertainment,Mass Customer,N,TÌÌ,No,4,,,,,,,,,,,,
292,Gelya,Gerant,Female,42,1961-11-24,VP Product Management,n/a,Affluent Customer,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ,Yes,9,,,,,,,,,,,,
293,Virgilio,Willcocks,Male,80,1989-12-10,Administrative Assistant III,Manufacturing,Mass Customer,N,ð©ð½,Yes,20,,,,,,,,,,,,
294,Magnum,Slowan,Male,39,1959-04-01,Recruiting Manager,n/a,High Net Worth,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ,No,5,,,,,,,,,,,,
295,Lena,Chape,Female,64,1964-12-26,Database Administrator II,n/a,Mass Customer,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",Yes,18,,,,,,,,,,,,
296,Marshal,Rathbone,Male,34,1972-06-19,,Health,High Net Worth,N,-1,Yes,17,,,,,,,,,,,,
297,Cecile,MacLise,Female,33,1959-04-27,Electrical Engineer,Manufacturing,High Net Worth,N,,No,16,,,,,,,,,,,,
298,Maurise,Lenglet,Male,69,1956-08-15,Engineer I,Manufacturing,High Net Worth,N,testâ testâ«,No,9,,,,,,,,,,,,
299,Corabelle,Hartnell,Female,80,1956-09-15,Budget/Accounting Analyst I,Financial Services,Mass Customer,N,â°â´âµ,Yes,7,,,,,,,,,,,,
300,Malachi,Hadcroft,Male,88,1956-06-22,Clinical Specialist,Health,Mass Customer,N,",./;'[]\-=",No,9,,,,,,,,,,,,
301,Hildy,Bilbrook,Female,54,1980-10-10,Developer IV,Manufacturing,High Net Worth,N,"__ï¾(,_,*)",No,19,,,,,,,,,,,,
302,Laurice,Colgrave,Female,32,1977-03-27,,Health,Mass Customer,N,âªâªtestâª,No,13,,,,,,,,,,,,
303,Shane,Smetoun,Female,59,1974-08-15,Assistant Professor,Argiculture,Mass Customer,N,ð¾ ð ð ð ð ð ð ð,Yes,14,,,,,,,,,,,,
304,Paddy,Mumbray,Male,36,1969-03-27,VP Marketing,Manufacturing,Mass Customer,N,Ù¡Ù¢Ù£,Yes,15,,,,,,,,,,,,
305,Cris,Chellam,Female,1,1974-03-17,Financial Analyst,Financial Services,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ,No,11,,,,,,,,,,,,
306,Ruy,Adanet,Male,19,1973-08-02,Registered Nurse,Health,High Net Worth,N,ì¸ëë°í ë¥´,No,18,,,,,,,,,,,,
307,Ruben,Handlin,Male,55,1984-08-18,Clinical Specialist,Health,Affluent Customer,N,<img src=x onerror=alert('hi') />,Yes,12,,,,,,,,,,,,
308,Iver,Dobsons,Male,2,1983-03-09,Database Administrator I,IT,High Net Worth,N,ï½ï½¨(Â´âï½â©,No,4,,,,,,,,,,,,
309,Maurizia,Ligerton,Female,53,1974-10-02,Clinical Specialist,Health,Mass Customer,N,é¨è½æ ¼,Yes,21,,,,,,,,,,,,
310,Myranda,Clowser,Female,0,1985-02-13,Account Coordinator,Financial Services,Mass Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,Yes,18,,,,,,,,,,,,
311,Jaimie,Halms,Female,86,1957-08-16,Internal Auditor,Health,High Net Worth,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,No,12,,,,,,,,,,,,
312,Garek,Prattin,Male,44,1958-03-17,Desktop Support Technician,Financial Services,Affluent Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,Yes,6,,,,,,,,,,,,
313,Theo,McKune,Male,70,1987-12-22,Operator,Manufacturing,Mass Customer,N,!@#$%^&*(),Yes,13,,,,,,,,,,,,
314,Catie,Advani,Female,27,1962-08-25,Marketing Assistant,Retail,High Net Worth,N,åè£½æ¼¢èª,Yes,5,,,,,,,,,,,,
315,Lisa,Odlin,Female,67,1958-04-16,Chief Design Engineer,Manufacturing,Affluent Customer,N,á ,No,12,,,,,,,,,,,,
316,Genni,Larway,Female,72,1976-06-01,Environmental Specialist,Manufacturing,Mass Customer,N,nil,Yes,10,,,,,,,,,,,,
317,Elicia,Dahler,Female,26,1974-02-10,Automation Specialist II,Entertainment,Mass Customer,N,Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ,Yes,14,,,,,,,,,,,,
318,Libbie,Castelin,Female,21,1969-05-19,Programmer III,Retail,Affluent Customer,N,ð©ð½,Yes,18,,,,,,,,,,,,
319,Madelle,Matteris,Female,32,1971-10-11,,Retail,Mass Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,Yes,14,,,,,,,,,,,,
320,Aldous,Cubin,Male,19,1997-02-09,Registered Nurse,Health,Mass Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,No,4,,,,,,,,,,,,
321,Christean,Finnes,Female,58,1973-09-15,Marketing Manager,n/a,Mass Customer,N,â£,No,18,,,,,,,,,,,,
322,De,Denington,Female,19,1977-03-10,Research Associate,Financial Services,Mass Customer,N,1.00E+02,Yes,11,,,,,,,,,,,,
323,Celka,Goodrich,Female,54,1973-06-04,Senior Developer,Health,Mass Customer,N,â°â´âµâââ,Yes,7,,,,,,,,,,,,
324,Franz,Lyptrit,Male,97,1986-08-05,Computer Systems Analyst I,IT,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ,Yes,15,,,,,,,,,,,,
